"alt","comments","facebookUrl","images/0/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","url"
,"712","https://www.facebook.com/tamkrasaee/",,,"4800","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4932248353457040/?type=3","1578576415490934","4932248400123702","742","มานคือมีมคงร่าน","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/168819254_4932248356790373_1885981823415813093_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=J-R2oQ6MNLcAX-gSVv7&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7tUa9zb4Yd3VdDkwQnfoKS32WH3HNiuBJseYwe7PUnA&oe=641B3990","Wednesday, April 7, 2021 at 12:54 AM","1617782088000","https://www.facebook.com/1578576415490934/posts/4932248400123702","https://www.facebook.com/tamkrasaee/posts/pfbid0UDX1xVdtkNGEa7CYuzxtitLf3v1m2gNZFAWrJnU9iX8YJWEx9kw2YojpBKCRbeesl"
,"622","https://www.facebook.com/tamkrasaee/",,,"3700","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4932213063460569/?type=3","1578576415490934","4932213116793897","706","ร้องไห้เหมือนหมา พอโทรไปหามัน มันเล่นเกมอยู่","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/169177941_4932213070127235_2841002689752445171_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=sdGVfHXh8YkAX-t5ucs&_nc_ht=scontent-ord5-1.xx&oh=00_AfClo733EIPB43UCjaNPYSZZjwdyxmKIJgABabKCLxk-sg&oe=641B1D4D","Wednesday, April 7, 2021 at 12:36 AM","1617780986000","https://www.facebook.com/1578576415490934/posts/4932213116793897","https://www.facebook.com/tamkrasaee/posts/pfbid02asFH7rpcUeoyuyM7kkYM5uqoiKVSE7PoAWAbNJKyBMpHNLKa4L7aoT3Ak7Fd3X8Sl"
,"48","https://www.facebook.com/tamkrasaee/",,,"2700","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4932015086813700/?type=3","1578576415490934","4932016626813546","85","แม่เต๋ารู้ว์นะว่าใคร?? ยอมรับมาซะดีดี Cr:IG Tao_tvpool","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/168448746_4932015090147033_8133688726290265762_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=110474&_nc_ohc=0SDnYIB6lwgAX_6T00S&_nc_ht=scontent-ord5-1.xx&oh=00_AfCbQWxseeavcmD2NyWnacmhEcydpfdPFIB1jldo6impKg&oe=641B3D86","Tuesday, April 6, 2021 at 10:46 PM","1617774417000","https://www.facebook.com/1578576415490934/posts/4932016626813546","https://www.facebook.com/tamkrasaee/posts/pfbid0jCcSt6BGsXxQZx6D6Vt318EDH6d7XfFQzsNibo6YBtrf45faCykaFsi5JYEXKm3Ul"
,"158","https://www.facebook.com/tamkrasaee/",,,"4200","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4929629210385621/?type=3","1578576415490934","4929629313718944","792","Mood","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/169455085_4929629223718953_3781573582510389393_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=110474&_nc_ohc=un7RrhKT1woAX9UdfGe&_nc_ht=scontent-ord5-1.xx&oh=00_AfAYz4KP3o1F2AH1GolXN93IIx4bI6R1AcS-iVurHS7cUw&oe=641B14F0","Tuesday, April 6, 2021 at 4:09 AM","1617707381000","https://www.facebook.com/1578576415490934/posts/4929629313718944","https://www.facebook.com/tamkrasaee/posts/pfbid02vDGi44y8YjiqRSV94dkfZ3ig1ft5uS4jGGe9fSyoN99vp783kFXxwPWnCqfVbuKWl"
,"64","https://www.facebook.com/tamkrasaee/",,,"5200","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4926623697352839/?type=3","1578576415490934","4926623767352832","501","Mood","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/169753821_4926623700686172_8919711716432455138_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=110474&_nc_ohc=Sg7VTSSMFh8AX8cP6m-&_nc_ht=scontent-ord5-1.xx&oh=00_AfDODjGQK9i3zpYNpVpr9wy8fJD__v9HP5z4fFRb0g9a1w&oe=641B3FB5","Monday, April 5, 2021 at 4:12 AM","1617621135000","https://www.facebook.com/1578576415490934/posts/4926623767352832","https://www.facebook.com/tamkrasaee/posts/pfbid0H2vHUrGPAFNXsQq3QHJiPmS1oVpt4o1k7uBvPtCLrB7BJYuTwJgdKZJhC7tHdYt4l"
,"748","https://www.facebook.com/tamkrasaee/",,,"4700","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4923816057633603/?type=3","1578576415490934","4923816134300262","1200","Romantic","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/168824213_4923816064300269_5356138377871744402_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=110474&_nc_ohc=rSIU4hOGsGIAX9miiGT&_nc_ht=scontent-ord5-1.xx&oh=00_AfChwgulqC9EHBHFymB4zjOcpAiStuPTnM9tldcMAp_i1Q&oe=641B23A4","Sunday, April 4, 2021 at 5:52 AM","1617540771000","https://www.facebook.com/1578576415490934/posts/4923816134300262","https://www.facebook.com/tamkrasaee/posts/pfbid02ff5SySsGFPh94obQPtZeVgHPZHXtM8CHd5DtCdrprJcFyr6D2Y74hKQ6JNx7fbXkl"
,"261","https://www.facebook.com/tamkrasaee/",,,"3200","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4920936721254870/?type=3","1578576415490934","4920936821254860","505","พร้อมแหก","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/168660310_4920936731254869_7998719397179404045_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=110474&_nc_ohc=euc-nnlGn-AAX-ysBQn&_nc_ht=scontent-ord5-1.xx&oh=00_AfAh1rIb-aLwjhFxS3CJz_Lfd_7X-LufUC9Vm6OWJsH07Q&oe=641B352A","Saturday, April 3, 2021 at 6:50 AM","1617457819000","https://www.facebook.com/1578576415490934/posts/4920936821254860","https://www.facebook.com/tamkrasaee/posts/pfbid037R57jweALx4KS3ZofVAzCzYfF41nboqF63M7chhot1fw7LSXQUKS2RC83ma7WKzul"
,"115","https://www.facebook.com/tamkrasaee/",,,"3300","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4920699837945225/?type=3","1578576415490934","4920699891278553","244","MOOd","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/168009790_4920699841278558_8693484403251078690_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=110474&_nc_ohc=GT2CKB7pYI0AX-q1D_D&_nc_ht=scontent-ord5-1.xx&oh=00_AfAcpYPPh53p1vhOIsUDJ_NgN1736xQALs4L4BeCceljYA&oe=641B3D2A","Saturday, April 3, 2021 at 5:09 AM","1617451747000","https://www.facebook.com/1578576415490934/posts/4920699891278553","https://www.facebook.com/tamkrasaee/posts/pfbid0mXpCEEBN2tpZBgV38zhzsw4tF9cicPgwAVXK54cdceF6nyF1bqpt5QdHPnwdNypZl"
,"28","https://www.facebook.com/tamkrasaee/",,,"923","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4920645674617308/?type=3","1578576415490934","4920645787950630","137","สัญญาณบันเทิง","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/167777139_4920645677950641_5011783837252949596_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=110474&_nc_ohc=YT2nBO5J3eEAX9_RD89&_nc_ht=scontent-ord5-1.xx&oh=00_AfClh-01MyHmn09tChG93KMSUWCbbc4IxjSLOOgfCIC4_Q&oe=641B2D18","Saturday, April 3, 2021 at 4:43 AM","1617450195000","https://www.facebook.com/1578576415490934/posts/4920645787950630","https://www.facebook.com/tamkrasaee/posts/pfbid02ggpGoYM5uYeBDj9rdq6J8fe6cyfrKHaUQR3PDgNy44MNDJiTG8QqvFgeswRCQusrl"
,"43","https://www.facebook.com/tamkrasaee/",,,"2500","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4920637171284825/?type=3","1578576415490934","4920637234618152","313","MOOD ?","https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-9/167787577_4920637174618158_4023051528484184126_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=uUEndV_M8-EAX83BzxT&_nc_ht=scontent-sea1-1.xx&oh=00_AfCo1a7WbtTotrd6RVgirk7Vvbn0-Epvtj6k6lTjGAms2g&oe=641B4277","Saturday, April 3, 2021 at 4:39 AM","1617449950000","https://www.facebook.com/1578576415490934/posts/4920637234618152","https://www.facebook.com/tamkrasaee/posts/pfbid0ZNKMJzbGmST1LVbPGg7Hj7Muq2pmLMjjNhPZupuumUFnSL1cw8c71zhXHwYXTuRjl"
"No photo description available.","10","https://www.facebook.com/tamkrasaee/",,,"796",,"1578576415490934","4913599915321884","10","เตรียมตัวให้พร้อมเยาวรุ่นทั้งหลาย 3-4 เมษายนนี้ เรามีนัดสำคัญกับแมทช์การแข่งขันอีสปอร์ตที่ยิ่งใหญ่ที่สุดในประเทศไทยในงาน  Garena World 2021 : Virtual Unite เพื่อชิงความเป็นสุดยอดเกมเมอร์แห่งปี พร้อมกับเงินรางวัลรวมมูลค่ากว่า 5 ล้านบาท OMG!!!!!!!  ยัง ยัง แค่นั้นยังไม่พอ ระดับ Free Fire ต้องมีเซอร์ไพรส์ กับคอนเสิร์ตสุดพิเศษ นำโดย พี่บู๋และน้องบี๋ MEW & GULF ที่จะมาทำให้เหล่าแม่ๆหวานใจมิวกลัฟ อย่างพวกเราฟินแล้วฟินอีก กับโมเมนต์ในตำนาน “แด๊ดดี้ที่แปลว่าแฟน”  และไปมันส์กันกับศิลปินระดับแนวหน้าอย่าง bodyslam ,URBOYTJ Feat. MAIYARAP,TWOPEE, WONDERFRAME ซึ่งปีนี้จะจัดผ่าน Vitual Online คือดีเวอร์ จะอยู่ที่ไหนก็ดูได้ทุกที่ ผ่านเว็บไซต์และมือถือได้ง่ายๆ ตั้งแต่เวลา 12.00 น. เป็นต้นไป ทาง https://garenaworld.in.th แล้วเจอกัน ย้ำอีกครั้งว่า ห้ามพลาดดดด  #GarenaWorld2021VirtualUnite  #FreeFireGW2021 #FreeFire1V1 #FFPLSS4","https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-9/166666413_4913723665309509_1866723223293438221_n.jpg?stp=dst-jpg_p370x247&_nc_cat=102&ccb=1-7&_nc_sid=8024bb&_nc_ohc=BJA5gZPWsRUAX_i9Km-&_nc_ht=scontent-sea1-1.xx&oh=00_AfAivMWb03DGM-epZvZ44c3LIqQnSu0pMjk4flX2KG39tA&oe=641B3959","Friday, April 2, 2021 at 5:19 AM","1617365940000","https://www.facebook.com/1578576415490934/posts/4913599915321884","https://www.facebook.com/tamkrasaee/posts/pfbid0q3vmFn93KURoLNMYyh5iSu4GuC1UgioXvihZf19S1y2eBKBZnBFH7UCVNwArVxixl"
,"311","https://www.facebook.com/tamkrasaee/",,,"5600","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4917657854916090/?type=3","1578576415490934","4917658028249406","2700","อือออออ ปวดหลังอยู่ตอนนี้ ไปนวดแป๊บ","https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-9/167153714_4917657858249423_4154343268514640512_n.jpg?stp=dst-jpg_p403x403&_nc_cat=100&ccb=1-7&_nc_sid=110474&_nc_ohc=57hlzwB1ZOUAX-XGjsm&_nc_ht=scontent-sea1-1.xx&oh=00_AfDmvR6R_DkoiejA6z8yiBgfIfEui9RGzDKxQ7HqbhY1sA&oe=641B1247","Friday, April 2, 2021 at 4:56 AM","1617364574000","https://www.facebook.com/1578576415490934/posts/4917658028249406","https://www.facebook.com/tamkrasaee/posts/pfbid02eGG9hUN3Fsbqnkt1VtyU4m2YjHyMQ3TLpebi4Szpuh5EBZLBo6Yd7PgiicjDHTHBl"
,"56","https://www.facebook.com/tamkrasaee/",,,"3400","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4917333688281840/?type=3","1578576415490934","4917333778281831","322","MOOD","https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-9/167519233_4917333691615173_7787759792933095283_n.jpg?stp=dst-jpg_p403x403&_nc_cat=106&ccb=1-7&_nc_sid=110474&_nc_ohc=3Au8bo4JbSwAX-wGg1Q&_nc_ht=scontent-sea1-1.xx&oh=00_AfBYeLaRQPbGEVXDKvV_pB3N-XWH8GptHClGj_bQwYunHw&oe=641B3729","Friday, April 2, 2021 at 2:16 AM","1617354969000","https://www.facebook.com/1578576415490934/posts/4917333778281831","https://www.facebook.com/tamkrasaee/posts/pfbid02dPhRTdvPRP2xBDRn3ADawN7KjytJPYgPiyvrdHxGaEHFeNqa5wyrQgAsJfkAYvQ4l"
,"1","https://www.facebook.com/tamkrasaee/",,,"39","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4914604135221462/?type=3","1578576415490934","4914616885220187","3","โอ้ย!!!คือแบบว่ารอเวลานี้มานานมากพวกเธอกับคอนเสิร์ต “GeneLabCon Weekend” ที่ขนศิลปิน GeneLab มาไม่อั้นแบบยกค่ายไปเลยจ้า จัดเต็ม 2 วัน 4 คอนเสิร์ต 4 รอบการแสดง วันที่ 19-20 มิถุนายน 2564  ที่ ยูเนี่ยน ฮอลล์, ชั้น 6 ศูนย์การค้ายูเนี่ยนมอลล์ ฝากบอกเพื่อน ฝากบอกแฟน เดี๋ยวพลาดแล้วจะเสียใจพูดเลย รอบที่ 1 // SAT - 19 JUNE 2021 เวลา 13:00 • THREE MAN DOWN • TILLY BIRDS... รอบที่ 2 // SAT - 19 JUNE 2021 เวลา 18:30 • TAITOSMITH FIRST SOLO CONCERT รอบที่ 3 // SUN - 20 JUNE 2021 เวลา 13:00 • COCKTAIL • THE DARKEST ROMANCE รอบที่ 4 // SUN - 20 JUNE 2021 เวลา 18:30 • รวมศิลปิน GENELAB (COCKTAIL, THREE MAN DOWN, TILLY BIRDS, TAITOSMITH, THE DARKEST ROMANCE, AE COMMANDER, ASIA7, ONLY MONDAY, PANG PATTANAN, TIGER KILLER, TRYST, 20HZ) 🔸 บัตรต่อรอบการแสดงราคา 1,500 / 1,200 / 900 บาท 🔸 เปิดจำหน่ายบัตรวันแรก วันเสาร์ที่ 1 พฤษภาคมนี้ ตั้งแต่เวลา 10:00 น. เป็นต้นไป ซื้อบัตรได้ที่ Application “The Concert” หรือ 🖇 www.theconcert.com 🔸 บัตร 1 ใบ เข้าได้ 1 รอบการแสดง (ไม่จำกัดอายุผู้ชม) #GeneLabConWeekend #GeneLab #GFest #GMMShow ","https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-9/166556384_4914604138554795_3218866289295285305_n.jpg?stp=dst-jpg_p403x403&_nc_cat=101&ccb=1-7&_nc_sid=110474&_nc_ohc=il_GHNKxMLEAX-ZYcNC&_nc_ht=scontent-sea1-1.xx&oh=00_AfCHLnCVvumo4EU7PGLMKNlGmm8m4w-942EIJIAvcD_pkQ&oe=641B4644","Thursday, April 1, 2021 at 4:34 AM","1617276887000","https://www.facebook.com/1578576415490934/posts/4914616885220187","https://www.facebook.com/tamkrasaee/posts/pfbid036o9CEVyQkWyATECHVZWHRcf4tDwDGrP656VY6nBPZ3LKUaTAuJrg5FAFyqLE1QMul"
,"350","https://www.facebook.com/tamkrasaee/",,,"5300","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4914286301919912/?type=3","1578576415490934","4914286368586572","1000","มุกไรคะ ไม่คุยค่ะ  😂","https://scontent.fosu2-1.fna.fbcdn.net/v/t1.6435-9/166795575_4914286308586578_8024034652167143033_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=110474&_nc_ohc=KPn5yq2bUOEAX-b7VRA&_nc_ht=scontent.fosu2-1.fna&oh=00_AfC6UiafSqdNz9jMI5HJhUcWwrhGCmMIR9dl-sEuF2O_Ow&oe=641B2FE6","Thursday, April 1, 2021 at 1:42 AM","1617266534000","https://www.facebook.com/1578576415490934/posts/4914286368586572","https://www.facebook.com/tamkrasaee/posts/pfbid0f2btayghcBEoZLovZ1EB11AYNwrtaPRNSB5TAzeeCxYjv2J8q83hqcEsXgMY2UCMl"
,"33","https://www.facebook.com/tamkrasaee/",,,"495","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4911347795547096/?type=3","1578576415490934","4911347855547090","60","มันคงเป็นความรักแหละ.... ซื้อจีจี้ซิคะ 😳👇🏼 เดี๋ยวเขาก็ตอบ https://line.me/S/sticker/10176225","https://scontent.fosu2-2.fna.fbcdn.net/v/t1.6435-9/166664063_4911347798880429_2035118302636422933_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=110474&_nc_ohc=-lk0HanDQCkAX_tVUyt&_nc_ht=scontent.fosu2-2.fna&oh=00_AfCu5Zu0Ms55CjOqrIDLeI7B6FlRCyNJA5FflvzfLTXZ5A&oe=641B31EC","Wednesday, March 31, 2021 at 1:03 AM","1617177823000","https://www.facebook.com/1578576415490934/posts/4911347855547090","https://www.facebook.com/tamkrasaee/posts/pfbid02SDs46eUQAxR5wvRumFU5tse9rZ97CTeJKc5MjRvZ369Gj3nVSyjtQdf7jmJHRKA5l"
,"218","https://www.facebook.com/tamkrasaee/",,,"6000","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4911309198884289/?type=3","1578576415490934","4911309262217616","1500","น่ารักกกกกกก","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/166337304_4911309202217622_1064001762834742223_n.jpg?stp=dst-jpg_s526x395&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=s6QNWgel8NAAX_zbb4p&_nc_ht=scontent-ord5-2.xx&oh=00_AfDoe637znUiOcPf9ejc93RLim1COK7SZuzEyqFuepfVEQ&oe=641B470B","Wednesday, March 31, 2021 at 12:43 AM","1617176588000","https://www.facebook.com/1578576415490934/posts/4911309262217616","https://www.facebook.com/tamkrasaee/posts/pfbid0atT3EYfPxjoTWma7zhpESrYMPyj4wmbR5tsKVXiDf1Wa39CtNMx4Ys7Xo2aD2J6zl"
,"44","https://www.facebook.com/tamkrasaee/",,,"4600","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4911046092243933/?type=3","1578576415490934","4911094868905722","297","เมืองทิพย์ต้องการคนแบบเธอ “พิมรี่พาย” ล่าสุดนางไปจัดหาแหล่งน้ำ ขุดเจาะน้ำบาดาลและสร้างถังเก็บน้ำพร้อมทั้งระบบโซล่าเซลล์ให้พื้นที่ธุรกันดารในภาคอีสาน ซึ่งปีหนึ่งจะแห้งแล้งนานถึง 6-8 เดือน ดูไปถึงตอนชาวบ้านดีใจที่เจอน้ำ แล้วน้ำตาไหล ในขณะที่ชั้นเปิดฝักบัวราดหัวตัวเองตอนอกหักประกอบเพลง “ถ้าเขาจะรัก ยืนเฉยๆเขาก็รัก” เป็นชั่วโมงๆ แต่ชาวบ้านที่นั่นน้ำสักหยดยังหายากเป็นปีๆ ขอบคุณเธอนะพิมรี่พาย ที่ทำทุกคนมีความสุข คลิป >> https://m.youtube.com/watch?v=JtdyuOZZhzA#menu","https://scontent.fosu2-2.fna.fbcdn.net/v/t1.6435-9/164801826_4911046095577266_6893955199499809270_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=110474&_nc_ohc=0AOHk0m8hk4AX9QqCcQ&_nc_ht=scontent.fosu2-2.fna&oh=00_AfCv52BRkeAVpKTHxJ22SCqJfZBnP_zpcusSdHKumDInCw&oe=641B3E94","Tuesday, March 30, 2021 at 10:37 PM","1617169076000","https://www.facebook.com/1578576415490934/posts/4911094868905722","https://www.facebook.com/tamkrasaee/posts/pfbid07cYKsfgpgp9dSVkhoFbrCAZsb9CsiXVJddtBLpAiBxfSAn2RawdRusHw6D7YLKRil"
,"167","https://www.facebook.com/tamkrasaee/",,,"2700","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4908923102456232/?type=3","1578576415490934","4908923162456226","553","มานเปงฟามลับอะอ้ายต้าว มะบอกหรอก","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/166344226_4908923109122898_7971076199830436244_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=110474&_nc_ohc=6D1sLb-ZsKAAX8qthEg&_nc_ht=scontent-ord5-2.xx&oh=00_AfBNmdhplVRbc18h1u-pbF2WqxcA1NKaQnipaAqtBhHEDg&oe=641B44B7","Tuesday, March 30, 2021 at 4:41 AM","1617104487000","https://www.facebook.com/1578576415490934/posts/4908923162456226","https://www.facebook.com/tamkrasaee/posts/pfbid02979JQPw3J4wmnzvUtE5AMtUPdHkwEu6i4SnG8gBPP462srVYm17HzzJmRfCoovsNl"
,"439","https://www.facebook.com/tamkrasaee/",,,"6400","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4905409626140913/?type=3","1578576415490934","4905409692807573","2400","หูฟังหายละ 1","https://scontent.fosu2-2.fna.fbcdn.net/v/t1.6435-9/165795182_4905409629474246_778661319468800526_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=110474&_nc_ohc=HcCzXgd9Mi4AX8D-tTe&_nc_ht=scontent.fosu2-2.fna&oh=00_AfDgDv1V3SLbA27rhlRzINHIfJ2jP8UedWdhRJnJOM7HtA&oe=641B1DA6","Monday, March 29, 2021 at 12:18 AM","1617002303000","https://www.facebook.com/1578576415490934/posts/4905409692807573","https://www.facebook.com/tamkrasaee/posts/pfbid02mrNwqTatRjZMEeUSqz8BP9oJdc83gec9LUXDSwgDX522W9RcPWyGwPrB5tt7mybPl"
,"188","https://www.facebook.com/tamkrasaee/",,,"1300","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4905005542847988/?type=3","1578576415490934","4905016362846906","505","เรียนเชิญครูเพ็ญศรีมาเฉลยหน่อย!!! กับข้อสอบ ม.2 วิชาสุขศึกษาของโรงเรียนแห่งหนึ่งในเมืองทิพย์ ที่เยาวรุ่นกำลังถกเถียงอยู่ในทวีตเตอร์ว่า ตกลง""เด็กตอบผิด หรือ ครูเฉลยผิด? ""  Cr:ไทยนิวส์","https://scontent.fosu2-1.fna.fbcdn.net/v/t1.6435-9/166819165_4905005546181321_7687335409558344619_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=110474&_nc_ohc=yktCMN_nRSAAX8pDF1B&_nc_ht=scontent.fosu2-1.fna&oh=00_AfAp2-Zwo_XyNxk5dIUHn_K5kzlpRHRSsQfuflf1DD4lrQ&oe=641B2C9F","Sunday, March 28, 2021 at 8:25 PM","1616988346000","https://www.facebook.com/1578576415490934/posts/4905016362846906","https://www.facebook.com/tamkrasaee/posts/pfbid0gHSnvA6Nq89od2LQKn9UijaifTpoZoro9deNCdgCf3g6jg9fmbu967MrE7aiBYphl"
,"64","https://www.facebook.com/tamkrasaee/",,,"1900","https://www.facebook.com/tamkrasaee/photos/a.1582486181766624/3685877074760847/?type=3","1578576415490934","4901516003196942","557","ฮ่ะ !","https://scontent.fosu2-2.fna.fbcdn.net/v/t1.6435-9/92398099_3685877078094180_6627715578083672064_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=5-l36ZdOhaUAX9gqhov&_nc_ht=scontent.fosu2-2.fna&oh=00_AfBAEi-r0Op2iHtlTQhcCJ_iwKr5spRJxvgH0JOOHk_71w&oe=641B2FFB","Saturday, March 27, 2021 at 11:30 PM","1616913006000","https://www.facebook.com/1578576415490934/posts/4901516003196942","https://www.facebook.com/tamkrasaee/posts/pfbid02uewnk5ZqkMa3yyaqa8zGcgVWtYLh242684nVe5fiQmnZvoNGL1N5FaKYC1USnK6Ul"
,"120","https://www.facebook.com/tamkrasaee/",,,"3300","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4901713906510485/?type=3","1578576415490934","4901513336530542","400","ท่านยมขาาาา เพลง : lil nas x montero  #montero #lilnasx","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/165935287_4901713909843818_4612138487304339212_n.jpg?stp=dst-jpg_s526x395&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=z-k4NQjbvPkAX8oVyy3&_nc_ht=scontent-iad3-1.xx&oh=00_AfDme-m02wVRvKx_qiYOQW4hcESL9JVveNenrfEDrQzt7w&oe=641B3B47","Saturday, March 27, 2021 at 11:28 PM","1616912908000","https://www.facebook.com/1578576415490934/posts/4901513336530542","https://www.facebook.com/tamkrasaee/posts/pfbid0zCoGWBYbxmtGTidyppgdPU8didkA24GE92PWaeXQMXuDsSUBXnvdYbGLD3CWTrrDl"
,"118","https://www.facebook.com/tamkrasaee/",,,"2100","https://www.facebook.com/tamkrasaee/photos/a.1597789430236299/4900912996590576/?type=3","1578576415490934","4901054653243077","172","แล้วไงใครแคร์!!!! คือมีคนโพสต์ในทวีตเตอร์ว่าไปร้านข้าวมันไก่ชื่อดังร้านนึงแล้วเข้าไปนั่งในห้องแอร์ พนักงานมาถามว่าใช้สิทธิคนละครึ่งมั้ย ถ้าใช้ต้องนั่งด้านนอก ถ้าจ่ายเงินสดก็ได้นั้งด้านในห้องแอร์ และบอกว่ามีป้ายแปะตรงประตูว่า ""คนใช้สิทธิคนละครึ่งไม่ได้เข้าห้องแอร์"" OMG แต่ทางร้านออกมาแจ้งแล้วว่า ทางร้านข้าวมันไก่ไม่ได้ร่วมสิทธิ์ แต่เป็นร้านเป็ดย่างข้างๆ ซึ่งสามารถสั่งมากินด้วยกันได้ และต้องขออภัยจากความเข้าใจผิดของพนักงานนะน้องนะ!!!!    เอาจริงนะ อยากบอกร้านอื่นๆ ว่าถ้าลูกค้าใช้คนละครึ่ง ร้านก็ได้เงินเท่ากับขายเงินสดไม่ใช่เหรอ? แล้วจะมาตั้งกฏกติกาอะไรให้ยุ่งยากปวดหัวเพื่ออออออ","https://scontent.fosu2-1.fna.fbcdn.net/v/t1.6435-9/163510250_4900912999923909_7128119662359024566_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=110474&_nc_ohc=Izj7JJ12UDgAX-bn-e0&_nc_oc=AQm-QprrmvJnhciJA4G_NJ7_3O8cU2WPwGeA0Jqw0egXIRIiLQKyntszSUAtfhqV9tE&_nc_ht=scontent.fosu2-1.fna&oh=00_AfC7USFusNSsTXRL-oITS1FmE4UJdlfEurHvKN0vRF1XsQ&oe=641B3BC5","Saturday, March 27, 2021 at 8:48 PM","1616903336000","https://www.facebook.com/1578576415490934/posts/4901054653243077","https://www.facebook.com/tamkrasaee/posts/pfbid02BHibe42jS9ozweESY9xxnCx6885m1GSWZNQ98tYFBrZiUaupuEFNWHk1BpMvirX8l"
